id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00938_c0	4-Carboxymuconolactone_c0	C7H4O6	-2	DHCUIDTZCMREHG-ZETCQYMHSA-L	O=C([O-])CC1(C(=O)[O-])C=CC(=O)O1	-213.04	C01278	cpd00938
cpd02255_c0	3-oxoadipate-enol-lactone_c0	C6H5O4	-1	ZPEHSARSWGDCEX-UHFFFAOYSA-M	O=C([O-])CC1=CCC(=O)O1	-129.14	C03586	cpd02255
cpd03897_c0	4a-Hydroxytetrahydrobiopterin_c0	C9H15N5O4	0	KJKIEFUPAPPGBC-XXKOCQOQSA-N	CC(O)C(O)C1CN=C2NC(=N)N=C(O)C2(O)N1	-92.82	C15522	cpd03897
cpd00079_c0	D-glucose-6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-DVKNGEFBSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C00092	cpd00079
cpd11431_c0	fa11_c0	C17H33O2	-1			-62.45		cpd11431
cpd11432_c0	fa11coa_c0	C38H65N7O17P3S	-3			-763.34		cpd11432
cpd11584_c0	Ala-His_c0	C9H14N4O3	0	XZWXFWBHYRFLEF-FSPLSTOPSA-N	CC(N)C(O)=NC(Cc1cnc[nH]1)C(=O)O	-76.4		cpd11584
cpd11575_e0	MOPS_e0	C7H14NO4S	-1	DVLFYONBTKHTER-UHFFFAOYSA-M	O=S(=O)([O-])CCCN1CCOCC1	-120.672		cpd11575
cpd11575_c0	MOPS_c0	C7H14NO4S	-1	DVLFYONBTKHTER-UHFFFAOYSA-M	O=S(=O)([O-])CCCN1CCOCC1	-120.672		cpd11575
cpd00658_c0	Isochorismate_c0	C10H8O6	-2	NTGWPRCCOQCMGE-YUMQZZPRSA-L	C=C(OC1C=CC=C(C(=O)[O-])C1O)C(=O)[O-]	-169.49	C00885	cpd00658
cpd16335_c0	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate_c0	C14H13O9	-3	JKJGLRGLOMRXFN-MVWJERBFSA-K	C=C(OC1CC=C(C(=O)CCC(=O)[O-])C(C(=O)[O-])C1O)C(=O)[O-]	-281.83	C16519	cpd16335
cpd02069_c0	3-Phosphonooxypyruvate_c0	C3H2O7P	-3	LFLUCDOSQPJJBE-UHFFFAOYSA-K	O=C([O-])C(=O)COP(=O)([O-])[O-]	-361.42	C03232	cpd02069
cpd11591_c0	Gly-Met_c0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49		cpd11591
cpd00085_c0	beta-Alanine_c0	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
cpd11477_c0	(2E)-Hexadecenoyl-[acp]_c0	C27H49N2O8PRS	-2				C05763	cpd11477
cpd11217_c0	1,4-Dihydroxy-2-naphthoyl-CoA_c0	C32H38N7O19P3S	-4	PYTINLGPKDJURZ-HSJNEKGZSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCSC(=O)c1cc([O-])c2ccccc2c1[O-]	-821.279	C15547	cpd11217
cpd11497_c0	4-methyl-3-hydroxy-hexanoyl-ACP_c0	C18H33N2O9PRS	-1					cpd11497
cpd11498_c0	4-methyl-trans-hex-2-enoyl-ACP_c0	C18H31N2O8PRS	-1					cpd11498
cpd01080_c0	ocdca_c0	C18H35O2	-1	QIQXTHQIDYTFRH-UHFFFAOYSA-M	CCCCCCCCCCCCCCCCCC(=O)[O-]	-60.83	C01530	cpd01080
cpd11467_c0	(2E)-Tetradecenoyl-[acp]_c0	C25H45N2O8PRS	-2				C05760	cpd11467
cpd09878_e0	Sulfoacetate_e0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd09878_c0	Sulfoacetate_c0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd15754_c0	Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C119H232O135P24	-24			-6878.62		cpd15754
cpd15763_c0	Isohexadecanoyllipoteichoic acid (n=24), linked, glucose substituted_c0	C263H472O255P24	-24			-10682.1		cpd15763
cpd00438_c0	Deoxyadenosine_c0	C10H13N5O3	0	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	-5.51	C00559	cpd00438
cpd00331_c0	cis-Aconitate_c0	C6H3O6	-3	GTZCVFVGUGFEME-IWQZZHSRSA-K	O=C([O-])C=C(CC(=O)[O-])C(=O)[O-]	-222.28	C00417	cpd00331
cpd03671_c0	D-Glucosamine1-phosphate_c0	C6H13NO8P	-1	YMJBYRVFGYXULK-QZABAPFNSA-M	NC1C(OP(=O)([O-])O)OC(CO)C(O)C1O	-395.53	C06156	cpd03671
cpd02611_c0	N-Acetyl-D-glucosamine1-phosphate_c0	C8H14NO9P	-2	FZLJPEPAYPUMMR-UOLFYFMNSA-L	CC([O-])=NC1C(OP(=O)([O-])O)OC(CO)C(O)C1O	-425.13	C04256	cpd02611
cpd11519_c0	14-methyl-hexa-decanoyl-ACP_c0	C28H53N2O8PRS	-2					cpd11519
cpd01997_c0	Dimethylbenzimidazole_c0	C9H10N2	0	LJUQGASMPRMWIW-UHFFFAOYSA-N	Cc1cc2nc[nH]c2cc1C	46.86	C03114	cpd01997
cpd00218_c0	Niacin_c0	C6H4NO2	-1	PVNIIMVLHYAWGP-UHFFFAOYSA-M	O=C([O-])c1cccnc1	-36.89	C00253	cpd00218
cpd02904_c0	alpha-Ribazole 5'-phosphate_c0	C14H17N2O7P	-2	ZMRGXEJKZPRBPJ-SYQHCUMBSA-L	Cc1cc2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2cc1C	-289.84	C04778	cpd02904
cpd00837_c0	S-Adenosylmethioninamine_c0	C14H24N6O3S	2	ZUNBITIXDCPNSD-LSRJEVITSA-O	C[S+](CCC[NH3+])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	13.01	C01137	cpd00837
cpd15748_c0	Stearoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C123H240O135P24	-24			-6868.52		cpd15748
cpd15766_c0	Stearoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C315H552N24O255P24	-24			-10536.4		cpd15766
cpd11436_c0	fa3_c0	C15H29O2	-1			-65.69		cpd11436
cpd11437_c0	fa3coa_c0	C36H61N7O17P3S	-3			-766.58		cpd11437
cpd08369_c0	Cobalt-precorrin 3_c0	C43H41CoN4O16	-7	AXMGUHGNWRKQHH-LPFAUARPSA-E	CC1=C2N=C(C=C3N=C(C=C4[N-]C(=C(CCC(=O)[O-])C4CC(=O)[O-])Cc4[n-]c1c(CC(=O)[O-])c4CCC(=O)[O-])C(CCC(=O)[O-])C3(C)CC(=O)[O-])C(CCC(=O)[O-])C2(C)CC(=O)[O-].[Co+4]		C11539	cpd08369
cpd00764_c0	7-8-Diaminononanoate_c0	C9H21N2O2	1	KCEGBPIYGIWCDH-UHFFFAOYSA-O	CC([NH3+])C(N)CCCCCC(=O)O	-80.99	C01037	cpd00764
cpd01311_c0	Dethiobiotin_c0	C10H17N2O3	-1	AUTOLBMXDDTRRT-UHFFFAOYSA-M	CC1N=C(O)NC1CCCCCC(=O)[O-]	-115.31	C01909	cpd01311
cpd03812_c0	N-Acetyl-D-galactosamine 6-phosphate_c0	C8H15NO9P	-1	BRGMHAYQAZFZDJ-KEWYIRBNSA-L	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-425.13	C06376	cpd03812
cpd03813_c0	D-Galactosamine 6-phosphate_c0	C6H14NO8P	0	XHMJOUIAFHJHBW-GASJEMHNSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C06377	cpd03813
cpd08632_c0	Divinyl chlorophyllide a_c0	C35H30MgN4O5	-2	UNSKJTNUDHVNJT-PVMVIUQGSA-K	C=Cc1c(C)c2cc3nc(c4c5c(c(C)c(cc6[n-]c(cc1n2)c(C)c6C=C)-n=5)c([O-])[c-]4C(=O)OC)C(CCC(=O)[O-])C3C.[Mg+2]		C11832	cpd08632
cpd15717_c0	Dianteisoheptadecanoylphosphatidylglycerophosphate_c0	C40H78O13P2	-2			-625.78		cpd15717
cpd15423_c0	CDP-1,2-ditetradecanoylglycerol_c0	C40H71N3O15P2	-2			-644.08		cpd15423
cpd15543_c0	Phosphatidylglycerophosphate ditetradecanoyl_c0	C34H66O13P2	-2			-631.88		cpd15543
cpd02113_c0	dTDP-rhamnose_c0	C16H24N2O15P2	-2	ZOSQFDVXNQFKBY-CGAXJHMRSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(C)C(O)C(O)C3O)O2)c(=O)nc1[O-]	-686.89	C03319	cpd02113
cpd00268_e0	H2S2O3_e0	HO3S2	-1	DHCDFWKWKRSZHF-UHFFFAOYSA-M	O=S([O-])(O)=S	-122.7	C00320	cpd00268
cpd15772_c0	Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C311H544N24O255P24	-24			-10546.5		cpd15772
cpd00274_c0	Citrulline_c0	C6H13N3O3	0	RHGKLRLOHDJJDR-BYPYZUCNSA-N	N=C(O)NCCCC(N)C(=O)O	-123.87	C00327	cpd00274
cpd00649_c0	Coenzyme F420_c0	C29H32N5O18P	-4	GEHSZWRGPHDXJO-NALJQGANSA-J	CC(OP(=O)(O)OCC(O)C(O)C(O)Cn1c2nc(=O)nc(O)c-2cc2ccc([O-])cc21)C([O-])=NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O	-653.72	C00876	cpd00649
cpd00792_c0	Reduced coenzyme F420_c0	C29H34N5O18P	-4	IXPYGZIWHPPILV-NALJQGANSA-J	CC(OP(=O)(O)OCC(O)C(O)C(O)CN1c2cc([O-])ccc2Cc2c(O)nc(O)nc21)C([O-])=NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O	-661.18	C01080	cpd00792
cpd00712_c0	2-Dehydropantoate_c0	C6H9O4	-1	PKVVTUWHANFMQC-UHFFFAOYSA-M	CC(C)(CO)C(=O)C(=O)[O-]	-149.1	C00966	cpd00712
cpd15508_c0	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)_c0	C111H167N21O58	-6			-1825.76		cpd15508
cpd15507_c0	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)_c0	C111H169N21O59	-6	NPJMJVATSCHTAI-UHFFFAOYSA-H	CC([O-])=NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(=O)O)C6N=C(C)[O-])C(O)C5N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C(=O)O)CCCC(C(O)=NC(C)C(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(C)N=C(O)C(C)OC12)C4N=C(C)[O-])C(O)C3N=C(C)[O-]	-1882.91		cpd15507
cpd15514_c0	two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)_c0	C77H117N15O40	-4	NQXCJQVWBSGGNW-UHFFFAOYSA-J	CC([O-])=NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C(=O)O)CCCC(C(O)=NC(C)C(O)=NC(C)C(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(C)N=C(O)C(C)OC12)C4N=C(C)[O-])C(O)C3N=C(C)[O-]	-1269.6		cpd15514
cpd15306_c0	1,2-Diacyl-sn-glycerol didodecanoyl_c0	C27H52O5	0			-158.68		cpd15306
cpd00322_e0	L-Isoleucine_e0	C6H13NO2	0	AGPKZVBTJJNPAG-WHFBIAKZSA-N	CCC(C)C(N)C(=O)O	-84.87	C00407	cpd00322
cpd15683_c0	CDP-1,2-diisoheptadecanoylglycerol_c0	C46H83N3O15P2	-2			-637.98		cpd15683
cpd15716_c0	Diisoheptadecanoylphosphatidylglycerophosphate_c0	C40H78O13P2	-2			-625.78		cpd15716
cpd02569_c0	2-Oxo-3-hydroxyisovalerate_c0	C5H7O4	-1	DNOPJXBPONYBLB-UHFFFAOYSA-M	CC(C)(O)C(=O)C(=O)[O-]	-150.72	C04181	cpd02569
cpd00104_e0	BIOT_e0	C10H15N2O3S	-1	YBJHBAHKTGYVGT-ZKWXMUAHSA-M	O=C([O-])CCCCC1SCC2N=C(O)NC21	-109.02	C00120	cpd00104
cpd11499_c0	4-methyl-hexanoyl-ACP_c0	C18H33N2O8PRS	-1					cpd11499
cpd00412_c0	Deoxyuridine_c0	C9H12N2O5	0	MXHRCPNRJAMMIM-SHYZEUOFSA-N	O=c1nc(O)ccn1C1CC(O)C(CO)O1	-145.43	C00526	cpd00412
cpd11590_c0	met-L-ala-L_c0	C8H15N2O3S	-1			-98.39		cpd11590
cpd11550_c0	6-methyl-3-oxo-heptanoyl-ACP_c0	C19H33N2O9PRS	-1					cpd11550
cpd11551_c0	6-methyl-3-hydroxy-heptanoyl-ACP_c0	C19H35N2O9PRS	-1					cpd11551
cpd00400_c0	Acrylate_c0	C3H3O2	-1	NIXOWILDQLNWCW-UHFFFAOYSA-M	C=CC(=O)[O-]	-64.98	C00511	cpd00400
cpd01150_c0	Acrylamide_c0	C3H5NO	0	HRPVXLWXLXDGHG-UHFFFAOYSA-N	C=CC(=N)O	-22.54	C01659	cpd01150
cpd01015_c0	Cyanate_c0	CNO	-1	XLJMAIOERFSOGZ-UHFFFAOYSA-M	N#C[O-]	-23.3	C01417	cpd01015
cpd15277_c0	Palmitoyl-ACP_c0	C27H51N2O8PRS	-2					cpd15277
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	C19H38O7P	-1			-343.45		cpd15327
cpd00007_e0	O2_e0	O2	0	MYMOFIZGZYHOMD-UHFFFAOYSA-N	O=O	3.9197	C00007	cpd00007
cpd11556_c0	8-methyl-trans-non-2-enoyl-ACP_c0	C21H37N2O8PRS	-1					cpd11556
cpd11557_c0	8-methyl-nonanoyl-ACP_c0	C21H39N2O8PRS	-1					cpd11557
cpd00283_c0	Geranyldiphosphate_c0	C10H18O7P2	-2	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C00341	cpd00283
cpd11296_c0	2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate_c0	C6H9O6PS	-2	YIEMFVNCENFBSD-XQRVVYSFSA-L	CSCCC(=O)C([O-])=COP(=O)([O-])O	-288.59	C15651	cpd11296
cpd03496_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_c0	C95H154N9O27P2	-3			-788.99		cpd03496
cpd01700_c0	D-Citramalate_c0	C5H6O5	-2	XFTRTWQBIOMVPK-RXMQYKEDSA-L	CC(O)(CC(=O)[O-])C(=O)[O-]	-202.61	C02612	cpd01700
cpd00137_c0	Citrate_c0	C6H5O7	-3	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158	cpd00137
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd02968_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0	C41H61N9O28P2	-4	IMWOXEZVYQDRDF-MCZXNMLPSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCC(N)C(=O)O)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O	-1126.09	C04882	cpd02968
cpd00207_c0	Guanine_c0	C5H5N5O	0	UYTPUPDQBNUYGX-UHFFFAOYSA-N	N=c1nc(O)c2nc[nH]c2[nH]1	28.4	C00242	cpd00207
cpd00309_c0	XAN_c0	C5H4N4O2	0	LRFVTYWOQMYALW-UHFFFAOYSA-N	Oc1nc(O)c2nc[nH]c2n1	-27.73	C00385	cpd00309
cpd02229_c0	Bactoprenyl diphosphate_c0	C55H90O7P2	-2	NTXGVHCCXVHYCL-NTDVEAECSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-158.28	C04574	cpd02229
cpd15665_c0	Peptidoglycan polymer (n subunits)_c0	C80H125N16O42R	-4					cpd15665
cpd01772_c0	Succinylbenzoate_c0	C11H8O5	-2	YIVWQNVQRXFZJB-UHFFFAOYSA-L	O=C([O-])CCC(=O)c1ccccc1C(=O)[O-]	-160.84	C02730	cpd01772
cpd15298_c0	tetradecenoate_c0	C14H25O2	-1			-45.61		cpd15298
cpd00620_c0	Pantetheine_c0	C11H22N2O4S	0	ZNXZGRMVNNHPCA-VIFPVBQESA-N	CC(C)(CO)C(O)C(O)=NCCC(O)=NCCS	-135.144	C00831	cpd00620
cpd00977_c0	dITP_c0	C10H12N4O13P3	-3	UFJPAQSLHAGEBL-RRKCRQDMSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-689.74	C01345	cpd00977
cpd03704_c0	dIMP_c0	C10H11N4O7P	-2	PHNGFPPXDJJADG-RRKCRQDMSA-L	O=P([O-])(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-273.74	C06196	cpd03704
cpd03451_c0	SHCHC_c0	C11H10O6	-2	QJYRAJSESKVEAE-PSASIEDQSA-L	O=C([O-])CCC(=O)C1=CC=CC(O)C1C(=O)[O-]	-192.47	C05817	cpd03451
cpd08023_e0	methanesulfonate_e0	CH3O3S	-1	AFVFQIVMOAPDHO-UHFFFAOYSA-M	CS(=O)(=O)[O-]	-127.403	C11145	cpd08023
cpd08023_c0	methanesulfonate_c0	CH3O3S	-1	AFVFQIVMOAPDHO-UHFFFAOYSA-M	CS(=O)(=O)[O-]	-127.403	C11145	cpd08023
cpd01092_c0	Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-UHFFFAOYSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C01551	cpd01092
cpd00976_c0	dIDP_c0	C10H12N4O10P2	-2	BKUSIKGSPSFQAC-RRKCRQDMSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-481.74	C01344	cpd00976
cpd02135_c0	4-Nitrophenyl phosphate_c0	C6H4NO6P	-2	XZKIHKMTEMTJQX-UHFFFAOYSA-L	O=[N+]([O-])c1ccc(OP(=O)([O-])[O-])cc1		C03360	cpd02135
cpd00646_c0	PNP_c0	C6H5NO3	0	BTJIUGUIPKRLHP-UHFFFAOYSA-N	O=[N+]([O-])c1ccc(O)cc1		C00870	cpd00646
cpd15368_c0	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]_c0	C25H45N2O9PRS	-1					cpd15368
cpd15570_c0	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]_c0	C25H43N2O8PRS	-1					cpd15570
cpd00156_e0	L-Valine_e0	C5H11NO2	0	KZSNJWFQEVHDMF-BYPYZUCNSA-N	CC(C)C(N)C(=O)O	-86.49	C00183	cpd00156
cpd02039_c0	1-Aminopropan-2-ol_c0	C3H10NO	1	HXKKHQJGJAFBHI-UHFFFAOYSA-O	CC(O)C[NH3+]	-44.7	C03194	cpd02039
cpd11504_c0	8-methyl-3-oxo-decanoyl-ACP_c0	C22H39N2O9PRS	-1					cpd11504
cpd11505_c0	8-methyl-3-hydroxy-decanoyl-ACP_c0	C22H41N2O9PRS	-1					cpd11505
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd00447_c0	Betaine aldehyde_c0	C5H12NO	1	SXKNCCSPZDCRFD-UHFFFAOYSA-N	C[N+](C)(C)CC=O	21.67	C00576	cpd00447
cpd03734_c0	Acetamide_c0	C2H5NO	0	DLFVBJFMPXGRIB-UHFFFAOYSA-N	CC(=N)O	-44.31	C06244	cpd03734
cpd11496_c0	4-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1					cpd11496
cpd00782_c0	Pimeloyl-CoA_c0	C28H41N7O19P3S	-5	LYCRXMTYUZDUGA-AMIBDLERSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCCC(=O)[O-]	-857.18	C01063	cpd00782
cpd00800_c0	8-Amino-7-oxononanoate_c0	C9H17NO3	0	GUAHPAJOXVYFON-UHFFFAOYSA-N	CC(N)C(=O)CCCCCC(=O)O	-108.22	C01092	cpd00800
cpd00116_e0	Methanol_e0	CH4O	0	OKKJLVBELUTLKV-UHFFFAOYSA-N	CO	-41.9	C00132	cpd00116
cpd00116_c0	Methanol_c0	CH4O	0	OKKJLVBELUTLKV-UHFFFAOYSA-N	CO	-41.9	C00132	cpd00116
cpd01107_c0	Decanoate_c0	C10H19O2	-1	GHVNFZFCNZKVNT-UHFFFAOYSA-M	CCCCCCCCCC(=O)[O-]	-73.79	C01571	cpd01107
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2					cpd15268
cpd01747_c0	Indole-3-acetamide_c0	C10H10N2O	0	ZOAMBXDOGPRZLP-UHFFFAOYSA-N	N=C(O)Cc1c[nH]c2ccccc12	18.61	C02693	cpd01747
cpd00703_c0	Indoleacetate_c0	C10H8NO2	-1	SEOVTRFCIGRIMH-UHFFFAOYSA-M	O=C([O-])Cc1c[nH]c2ccccc12	-23.83	C00954	cpd00703
cpd00408_c0	Pantoate_c0	C6H11O4	-1	OTOIIPJYVQJATP-BYPYZUCNSA-M	CC(C)(CO)C(O)C(=O)[O-]	-159.58	C00522	cpd00408
cpd00371_c0	Propanal_c0	C3H6O	0	NBBJYMSMWIIQGU-UHFFFAOYSA-N	CCC=O	-32.43	C00479	cpd00371
cpd03559_c0	Optal_c0	C3H8O	0	BDERNNFJNOPAEC-UHFFFAOYSA-N	CCCO	-41.91	C05979	cpd03559
cpd15757_c0	Stearoyllipoteichoic acid (n=24), linked, glucose substituted_c0	C267H480O255P24	-24			-10672		cpd15757
cpd15765_c0	Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C307H536N24O255P24	-24			-10549.4		cpd15765
cpd00498_c0	2-Aceto-2-hydroxybutanoate_c0	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659	cpd00498
cpd02775_c0	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	C6H8N3O4P	-2	PKYFHKIYHBRTPI-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])[O-])c(=N)[nH]1	-204.04	C04556	cpd02775
cpd15718_c0	Diisotetradecanoylphosphatidylglycerophosphate_c0	C34H66O13P2	-2			-635.5		cpd15718
cpd00481_c0	Isobutyryl-CoA_c0	C25H38N7O17P3S	-4	AEWHYWSPVRZHCT-NDZSKPAWSA-J	CC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-784.4	C00630	cpd00481
cpd02187_c0	Methacrylyl-CoA_c0	C25H36N7O17P3S	-4	NPALUEYCDZWBOV-NDZSKPAWSA-J	C=C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.81	C03460	cpd02187
cpd15703_c0	1,2-Diisotetradecanoyl-sn-glycerol_c0	C31H60O5	0			-155.82		cpd15703
cpd15542_c0	Phosphatidylglycerophosphate didodecanoyl_c0	C30H58O13P2	-2			-638.36		cpd15542
cpd11508_c0	10-methyl-3-oxo-dodecanoyl-ACP_c0	C24H43N2O9PRS	-1					cpd11508
cpd00668_c0	ALCTT_c0	C5H7O4	-1	NMDWGEGFJUBKLB-YFKPBYRVSA-M	CC(=O)C(C)(O)C(=O)[O-]	-153.18	C00900	cpd00668
cpd11562_c0	12-methyl-3-oxo-tridecanoyl-ACP_c0	C25H45N2O9PRS	-1					cpd11562
cpd11563_c0	12-methyl-3-hydroxy-tridecanoyl-ACP_c0	C25H47N2O9PRS	-1					cpd11563
cpd02182_c0	(R)-S-Lactoylglutathione_c0	C13H20N3O8S	-1	VDYDCVUWILIYQF-UHFFFAOYSA-M	CC(O)C(=O)SCC(N=C([O-])CCC(N)C(=O)O)C(O)=NCC(=O)O	-291.21	C03451	cpd02182
cpd02720_c0	5-Amino-6--5-phosphoribitylaminouracil_c0	C9H15N4O9P	-2	RQRINYISXYAZKL-RPDRRWSUSA-L	Nc1c([O-])nc([O-])nc1NCC(O)C(O)C(O)COP(=O)(O)O	-402.07	C04454	cpd02720
cpd11581_c0	gly-asn-L_c0	C6H11N3O4	0			-153.89		cpd11581
cpd09812_c0	4-Hydroxymethylsalicylate_c0	C8H7O4	-1	DSQWHAJLUOQMFI-UHFFFAOYSA-M	O=C(O)c1ccc(CO)cc1[O-]	-130.39	C14109	cpd09812
cpd09813_c0	4-Hydroxymethylcatechol_c0	C7H8O3	0	PCYGLFXKCBFGPC-UHFFFAOYSA-N	OCc1ccc(O)c(O)c1	-87.24	C14110	cpd09813
cpd15769_c0	Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C307H536N24O255P24	-24			-10553		cpd15769
cpd08373_c0	Cobalt-precorrin 6B_c0	C44H48CoN4O16	-6	BEIPXGVDFXIUDR-KKDNDJEHSA-D	CC12CC3=C(CCC(=O)[O-])C(C)(CC(=O)[O-])C(=N3)C=C3[N-]C(C)(C4N=C(C=C([N-]1)C(CCC(=O)[O-])=C2CC(=O)[O-])C(C)(CCC(=O)[O-])C4CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Co+4]		C11543	cpd08373
cpd15269_c0	octadecenoate_c0	C18H33O2	-1			-38.47		cpd15269
cpd15274_c0	Octadecenoyl-CoA_c0	C39H65N7O17P3S	-3			-739.1		cpd15274
